make,model,version,price,fuel,year,kms,shift,is_professional,dealer,province,publish_date,insert_date
5,473,398,688,1,34,1539,1,1,1966,7,2677,62
5,474,314,136,5,19,1690,1,0,1886,41,332,15
15,220,803,486,1,39,1,2,1,2806,46,682,1
5,471,346,485,1,36,1591,1,1,951,3,1435,0
5,470,340,518,1,36,1294,2,1,2676,29,4234,43
39,37,2257,920,1,40,78,1,1,1165,7,3265,48
45,299,2694,124,1,29,2001,2,0,439,5,2114,47
26,377,1264,643,6,38,571,1,1,2439,32,4492,55
15,36,776,454,6,40,9,2,1,1861,43,4034,36
41,280,2449,12,1,23,1671,1,1,1749,46,3506,33
54,519,3034,237,1,30,1784,2,0,1770,29,577,38
45,299,2739,294,5,36,1358,2,1,1222,29,2320,15
45,338,2768,162,1,29,1864,2,1,2817,35,2101,32
54,272,3105,373,1,35,1538,2,1,2155,21,2938,19
45,71,2647,974,1,40,183,1,1,1952,7,2757,24
38,83,1902,624,5,40,144,2,1,2399,0,4681,57
54,518,3345,943,1,36,1107,1,1,2219,29,2761,44
41,175,2420,477,5,40,124,2,1,2144,30,3826,34
39,21,2191,485,1,36,1003,2,1,1208,35,4332,51
45,75,2656,276,1,35,1227,2,1,2379,29,2631,24
45,338,2761,267,1,32,991,2,0,777,7,2796,23
38,302,2034,742,1,40,1,2,1,2483,46,4712,56
38,83,1890,170,1,30,1765,2,0,8,45,2310,55
46,577,2865,318,1,33,1249,2,1,888,7,899,9
40,53,2347,1032,5,30,1320,1,0,261,6,2419,31
33,152,1514,132,5,18,1664,2,0,1326,43,175,11
32,126,1424,532,1,35,1462,2,1,2113,8,4325,47
16,324,986,701,5,38,299,2,1,2100,44,1651,6
45,600,2744,114,1,23,2041,2,0,79,26,2130,20
36,386,1772,643,5,39,794,1,1,916,7,4284,53
3,60,205,50,5,22,1875,2,1,1090,29,4148,42
39,42,2286,771,1,38,567,2,1,2122,29,2588,20
3,60,208,39,5,17,2001,2,0,379,7,267,36
46,463,2850,631,5,39,420,2,1,1168,31,3073,43
16,243,894,487,5,40,12,2,1,2720,40,3476,37
5,468,326,643,1,38,612,2,1,1196,31,3368,26
45,299,2726,277,1,35,1371,2,1,1137,4,1771,12
41,315,2484,126,1,30,1820,2,0,1332,6,4650,62
33,152,1512,132,1,24,1971,1,0,655,7,342,11
3,57,177,762,1,38,620,2,1,1743,38,4482,58
1,271,30,258,1,36,1682,2,0,414,38,480,14
53,86,2951,471,6,38,1094,1,1,2816,10,4662,56
5,561,467,960,1,35,1141,1,1,2000,18,1044,16
39,444,2340,629,1,40,5,2,1,2510,29,1647,0
16,243,861,8,1,15,1249,2,0,1907,23,4602,54
3,56,64,91,5,24,1943,2,0,53,31,2802,51
41,137,2378,468,1,36,751,2,1,2060,46,3637,36
45,299,2694,42,1,23,2025,2,0,35,15,526,25
20,296,1114,438,6,36,1241,1,1,1023,29,1842,6
5,472,352,196,5,27,1720,2,0,1393,31,809,1
38,289,2014,821,1,40,14,1,1,970,9,3569,37
54,518,3344,148,1,24,1972,2,1,2491,29,1894,35
5,474,412,671,1,34,1498,1,1,2473,44,1955,16
20,593,1154,375,5,40,5,2,1,2597,42,4624,54
16,362,861,81,1,21,1387,2,0,1882,30,1825,18
41,466,2596,241,1,32,1732,2,1,2489,9,3689,57
5,472,352,104,5,11,1080,2,0,1914,34,2968,21
5,468,327,712,1,38,998,1,1,943,48,4508,63
5,557,436,375,1,30,1925,2,0,691,38,2424,57
9,339,729,290,1,35,1489,2,1,1390,29,829,7
26,492,1297,383,1,34,1116,2,1,2473,29,3244,26
46,439,2848,188,5,34,1371,2,0,370,25,2182,45
38,129,1947,433,5,36,1321,1,1,2473,7,1556,7
45,64,2638,200,1,30,1477,2,0,218,46,12,1
33,150,1488,675,1,37,884,1,1,1023,38,3835,42
33,151,1499,217,1,29,1746,2,1,2740,18,3521,31
16,447,1044,218,1,29,1652,2,0,1937,29,2756,54
5,474,410,639,1,30,2035,2,0,46,24,916,48
33,168,1649,585,1,31,1814,1,1,2522,35,4261,46
49,385,2902,915,5,40,14,1,1,935,4,4405,59
50,306,2910,326,5,25,1460,2,0,746,31,382,20
26,141,1258,86,1,22,1387,2,0,676,2,191,20
24,225,1209,989,1,39,486,1,1,2094,49,4151,53
33,549,1709,238,1,31,1925,2,0,158,30,1393,25
16,247,861,107,5,27,1651,2,0,294,45,2570,45
39,37,2270,688,1,38,1598,2,1,1982,46,2683,36
33,152,1532,797,1,36,1493,2,1,1732,28,3259,24
33,154,1555,893,1,39,248,1,1,1503,15,1865,15
32,126,1422,791,5,39,430,2,1,963,17,4078,47
33,151,1503,472,5,33,1386,1,1,1720,31,3627,30
53,441,3008,585,1,35,1031,2,1,1066,38,4843,59
24,568,1222,779,5,37,673,1,1,1145,8,3672,34
3,503,308,454,5,27,1040,2,1,1840,2,2648,20
43,33,2627,29,1,20,1478,2,0,24,16,5,38
39,31,2249,164,5,28,34,2,0,99,10,500,3
53,333,2995,1003,1,40,1,2,1,2562,29,2267,16
54,392,3229,297,1,32,1990,1,0,1418,7,4642,63
45,338,2756,612,5,39,452,2,1,1118,27,3848,38
33,152,1523,375,1,28,1917,1,1,2055,0,315,15
36,386,1766,804,5,41,0,1,1,2358,45,3833,61
41,347,2516,487,1,38,1864,2,1,854,38,4845,60
33,163,1637,1067,1,37,1052,1,1,979,44,738,32
16,247,939,297,1,34,1424,2,1,1077,0,2039,21
33,150,1484,838,1,39,562,1,1,1277,29,4019,37
30,123,1389,292,6,33,1835,1,1,1543,29,1018,17
40,389,2369,1054,1,35,1294,1,0,1320,14,135,20
1,491,34,439,1,30,1112,2,1,2846,29,3606,31
6,136,490,231,1,30,1834,1,1,2109,30,1706,38
33,151,1501,848,1,39,547,1,1,2367,29,3472,39
41,370,2532,109,1,26,1788,2,1,924,49,323,24
33,152,1512,191,1,25,1784,2,0,1480,27,171,0
16,102,872,106,5,29,1545,2,1,2200,7,4695,53
53,86,2939,228,1,29,1100,1,1,2185,25,4593,50
39,22,2188,1002,7,40,162,1,1,1610,35,4432,56
38,550,2072,516,1,37,1026,2,1,1195,36,2157,16
8,92,519,15,5,25,2007,2,0,212,25,1384,7
16,524,1055,228,1,29,1887,2,1,1580,9,1477,3
36,228,1758,821,5,39,5,1,1,2098,46,3522,29
25,395,1243,210,1,28,1869,2,0,278,12,1275,13
5,472,352,196,1,26,1690,2,0,1688,2,2031,9
39,391,2331,375,1,38,351,2,1,2702,48,3942,36
53,294,2991,579,1,35,1505,2,1,2575,8,4782,59
3,411,260,1006,5,40,0,2,1,1562,5,2865,31
3,56,59,65,5,18,1971,2,0,501,33,4184,59
33,168,1647,278,1,28,1941,1,1,846,29,3576,57
46,498,2860,541,1,39,1650,1,1,1968,29,4579,50
5,474,410,229,1,26,1753,2,1,2013,29,2906,43
54,272,3091,278,5,25,1820,1,0,523,0,159,6
8,575,713,23,1,24,1997,2,0,351,29,2728,35
9,222,724,215,1,38,1503,2,1,2589,29,4007,60
46,148,2807,275,5,36,954,2,1,2242,10,3043,23
32,125,1418,806,5,40,5,2,1,1958,29,1474,5
33,549,1705,210,1,18,2001,2,0,29,21,645,3
54,392,3199,643,1,39,1439,1,1,2627,29,4037,40
5,473,400,941,5,39,503,1,1,2404,7,2584,13
13,205,747,552,5,39,1,2,1,1146,31,3278,30
33,162,1628,895,1,36,1517,1,1,1979,44,4243,43
54,392,3203,439,1,32,1468,2,0,469,23,922,40
37,555,1885,733,1,37,471,2,1,2448,30,3909,46
3,410,245,552,1,33,1192,2,1,2886,29,4115,41
55,535,3405,71,5,25,1916,1,0,605,29,3578,57
16,526,1064,271,5,36,1474,2,1,1501,44,1710,45
54,138,3058,832,1,39,364,2,1,2443,31,3381,30
26,585,1316,297,1,33,985,2,0,353,7,435,27
45,235,2691,244,5,29,1925,2,0,482,29,688,1
44,51,2631,224,1,30,1820,2,1,2490,29,411,3
1,355,31,301,5,34,1157,1,0,519,31,1125,9
32,124,1414,483,1,36,700,2,1,1107,7,2498,16
8,308,693,681,1,39,549,2,1,1574,29,3887,53
8,111,607,462,1,38,506,2,1,2390,29,3836,45
20,483,1130,77,1,26,1704,2,0,1790,38,1766,36
3,60,209,952,1,38,687,1,1,2323,29,3057,55
38,200,2003,519,5,39,338,2,1,1014,44,4767,57
33,172,1669,853,1,35,1781,1,0,630,7,1119,0
5,472,390,570,5,27,1708,2,0,589,23,4783,56
40,53,2350,1107,5,29,938,1,0,1398,4,4338,44
45,338,2782,280,1,35,1601,2,1,981,29,4940,60
39,391,2322,314,1,37,696,2,1,2060,46,839,1
54,272,3130,615,1,37,1558,2,1,1966,7,3851,37
54,392,3226,386,1,34,1517,2,1,2153,44,4412,46
54,464,3278,502,5,35,1603,2,1,1966,7,1763,58
16,243,891,354,5,38,544,2,1,2373,27,2566,35
5,559,456,1048,5,39,387,1,1,2423,30,1022,5
3,57,42,77,1,24,1943,2,0,1450,29,2023,12
38,583,2092,518,1,35,1203,1,0,651,7,3187,34
37,303,1786,373,5,36,1331,2,1,1973,29,4275,57
35,342,1742,532,1,36,1483,2,1,1096,30,1843,27
29,436,1379,399,1,28,1895,1,0,1346,6,2801,17
46,381,2831,237,1,36,1831,2,0,1882,45,3462,27
41,312,2473,643,1,39,294,2,1,945,7,4469,58
2,539,41,1032,5,26,1355,2,0,718,35,712,5
33,162,1626,879,1,36,1333,1,1,1525,44,2137,9
45,235,2689,230,1,31,1738,2,1,1493,29,4031,54
8,105,580,439,5,39,660,2,1,1111,44,2482,17
54,519,3358,585,1,37,1365,2,1,2420,35,1754,20
35,342,1735,792,5,40,0,2,1,2084,9,3406,43
8,118,659,126,1,26,1820,2,0,226,35,1867,14
53,576,3033,230,1,34,1600,2,1,1071,45,3597,35
50,500,2923,693,6,40,5,2,1,2716,29,1632,2
37,401,1832,29,5,22,35,2,0,125,4,2568,46
45,71,2646,893,1,39,524,1,1,1952,7,2449,24
41,175,2397,153,5,30,1524,2,1,1037,2,2921,21
26,586,1325,337,1,37,1238,2,1,1018,29,579,1
45,299,2721,90,5,23,1465,2,1,791,7,2713,44
38,302,1890,150,1,29,1847,2,0,1763,4,1345,38
32,351,1451,99,1,27,1864,2,1,1156,36,2899,29
32,350,1438,109,1,26,1735,2,1,1260,40,4542,48
8,112,625,164,5,28,1545,1,1,811,46,4814,61
54,514,3313,305,1,29,1857,2,0,539,7,1744,33
39,31,2250,61,1,25,2014,2,0,88,43,543,4
35,195,1726,751,5,39,501,1,1,2118,29,3296,25
55,453,3386,50,1,29,1991,2,0,777,2,1266,3
18,149,1091,97,5,25,1753,2,1,1103,7,87,11
3,410,250,908,1,39,248,1,1,1718,25,1816,2
5,474,411,542,1,32,1472,1,1,2088,17,4925,59
45,338,2760,258,1,32,1713,2,1,1966,7,1853,13
50,455,2912,756,6,40,2,2,1,1577,7,706,40
39,13,2138,158,5,28,1483,1,1,1820,29,2915,47
54,464,3295,643,1,37,1157,2,1,2059,9,3946,59
54,519,3359,649,1,38,1128,1,1,1978,38,3036,27
3,57,115,114,5,23,2044,2,0,25,33,2044,10
25,279,1240,375,1,25,1784,0,0,752,28,882,33
39,49,2307,95,5,22,1735,2,1,1751,36,3795,40
5,595,483,671,2,37,924,1,1,1358,29,2679,34
54,528,3034,336,1,21,1922,2,0,546,29,934,5
29,437,1382,1043,1,37,1128,1,1,2006,15,3738,41
3,413,271,1062,1,40,79,1,1,941,7,3604,29
55,535,3407,177,5,27,1799,2,1,1586,48,520,7
5,557,439,927,5,40,314,1,1,1380,8,2331,17
38,582,2087,111,1,27,1746,2,1,1982,46,2687,40
33,161,1621,701,1,34,1651,1,1,1368,10,4491,61
39,32,2254,68,1,25,2043,2,0,100,40,431,25
54,514,3319,583,1,34,1638,2,1,2451,0,3873,48
5,472,371,497,1,35,1530,2,1,1064,29,2693,40
16,324,992,571,1,37,883,2,1,2130,7,3328,37
8,114,647,244,1,33,1803,2,1,728,16,2022,33
41,584,2620,699,2,40,50,1,1,2860,34,4591,59
5,472,314,191,5,26,1610,2,0,12,29,2098,30
45,299,2692,100,5,20,1765,2,0,81,25,3422,37
3,62,226,910,1,34,985,1,0,770,29,1202,2
5,468,321,391,1,37,1859,2,1,2651,44,766,42
38,191,1973,355,5,39,809,2,1,1170,29,3574,38
8,106,563,622,5,40,1,2,1,2757,18,4353,53
5,557,437,631,1,36,1436,2,1,1216,38,2709,40
1,3,13,102,1,27,1894,2,0,1804,41,368,54
54,519,3363,837,1,37,951,1,1,1196,31,4914,60
41,370,2522,86,5,27,1439,2,0,384,38,436,1
54,272,3074,77,5,21,1738,2,0,1882,6,121,4
5,468,331,657,5,39,392,2,1,1575,44,2203,8
16,229,877,524,5,39,245,2,1,1988,26,2526,23
53,87,2956,165,1,29,2,2,0,1394,9,3696,36
38,550,2074,532,1,37,747,2,1,809,31,4800,56
8,114,642,77,1,24,1971,2,0,741,9,1351,51
32,124,1416,594,5,36,1151,1,1,2473,29,1627,1
16,362,1023,145,1,27,1802,2,1,1588,29,3770,40
8,109,584,104,5,26,1699,2,0,1426,7,554,10
38,83,1918,344,1,37,1353,2,1,1018,29,4796,56
41,285,2461,427,1,34,1455,2,1,1948,18,2030,7
7,387,507,66,1,27,1852,2,0,1436,31,2455,34
16,247,940,244,1,31,1784,2,0,1915,44,235,7
35,195,1730,421,1,35,1351,2,1,996,29,3077,25
38,289,2007,631,5,39,268,2,1,952,7,3740,38
54,272,3137,742,5,35,1203,1,1,2053,7,2839,19
54,392,3222,701,1,37,1213,2,1,2879,29,2722,24
39,28,2214,383,1,36,1454,2,1,2186,29,1306,33
5,474,426,254,5,20,2053,1,1,830,29,2702,16
33,152,1516,323,1,29,1157,2,1,2224,44,1745,10
54,518,3335,205,1,26,2017,2,0,1869,13,4897,62
41,370,2533,199,5,31,1294,2,0,469,30,599,25
5,559,455,570,1,33,1600,1,1,2141,14,2132,9
33,150,1484,812,1,39,760,1,1,1005,20,4377,45
5,562,476,962,1,35,1784,1,1,2676,29,3221,24
33,158,1576,424,1,29,1755,1,0,32,33,4872,57
54,272,3150,559,1,38,730,2,1,2707,38,868,14
41,370,2566,416,1,38,837,2,1,1574,29,4945,61
33,151,1499,289,1,30,1645,2,1,1855,2,2372,15
38,83,1911,295,1,36,1329,2,0,16,31,261,22
15,408,834,177,1,36,1685,2,1,2430,38,1823,7
5,471,344,518,1,36,1605,2,1,1377,29,1420,7
16,362,1030,562,1,35,1277,1,1,1978,38,747,24
54,392,3197,113,1,25,1895,2,1,1599,44,3567,46
38,302,2039,781,1,39,391,2,1,2104,31,2578,40
20,596,1177,413,5,38,617,2,1,1578,29,2499,14
37,303,1804,417,1,37,986,2,1,1993,38,1953,3
55,454,3391,995,1,39,414,1,1,2881,16,774,1
33,152,1530,668,1,35,1432,2,1,2851,4,2912,21
39,28,2238,251,1,36,1592,2,1,1194,12,3842,53
7,551,513,50,5,25,1843,2,0,1418,36,3886,54
54,272,3109,470,1,37,1658,1,1,1966,7,1117,40
54,392,3193,53,1,24,2057,2,0,369,40,2442,37
55,564,3429,663,1,36,1617,1,1,2262,46,1005,4
38,83,1914,254,1,36,1690,2,1,2415,4,1286,1
55,564,3437,719,1,35,1568,1,1,922,16,4125,43
3,411,260,987,5,39,162,2,1,1736,25,3875,41
41,331,2508,280,1,33,1024,2,1,2473,29,2777,27
38,83,1899,38,1,22,1820,2,0,777,23,3442,38
25,442,1245,727,5,39,1,1,1,2562,29,4005,42
16,229,878,546,5,39,110,2,1,1065,44,1576,26
38,302,2029,454,1,38,1406,1,1,1979,44,3016,44
39,13,2148,165,1,30,1820,2,0,201,31,676,5
37,401,1832,59,1,24,39,2,0,1413,29,3155,37
16,247,930,391,1,36,1408,1,0,1879,7,2958,32
16,102,871,278,5,32,1196,2,1,880,35,4303,43
41,285,2373,100,1,25,1350,2,0,507,5,2651,41
38,302,2024,294,1,30,1408,1,1,2637,48,1228,7
36,66,1751,770,5,40,5,1,1,2098,46,3756,58
20,483,1131,155,1,27,1667,1,0,731,18,185,17
54,392,3198,312,5,27,1591,2,0,1450,14,239,34
3,56,66,490,1,37,1011,2,0,1417,15,417,15
51,283,2931,165,1,30,1249,2,0,546,19,1104,35
53,101,2973,616,6,37,1075,1,1,1023,7,3276,39
55,535,3408,98,5,25,1925,2,0,757,25,3930,50
55,565,3439,122,5,23,1928,1,1,2902,31,3226,32
38,582,2080,164,1,30,1842,2,1,1584,2,1130,15
39,45,2305,39,1,26,1939,1,0,51,29,2181,48
33,152,1510,193,1,27,1799,1,0,1833,29,1421,19
8,105,580,485,5,39,658,0,1,1020,9,4027,56
54,502,3309,812,1,39,599,1,1,1611,18,524,9
8,92,518,124,1,27,1864,2,0,1889,3,1461,22
3,56,111,837,1,39,585,2,0,402,45,3605,63
38,543,2066,104,1,27,1694,2,0,90,29,2477,24
45,299,2704,579,4,40,0,2,1,2714,29,2898,26
8,110,595,405,1,35,1052,2,0,73,38,457,5
45,299,2705,439,4,39,343,2,0,715,43,3819,36
16,229,877,555,5,39,257,2,1,1985,4,3371,34
8,114,645,93,5,24,1600,2,0,1330,7,95,11
54,272,3096,148,1,24,1869,1,1,2210,0,687,16
5,595,481,583,2,35,516,1,1,2385,29,1785,56
1,3,17,97,1,27,1904,2,1,2822,7,4029,56
9,222,722,258,1,36,773,2,1,1574,29,4111,41
39,21,2189,230,1,31,1887,2,1,1258,29,4454,47
3,61,42,139,1,25,2056,1,0,1645,29,1687,39
20,594,1159,385,5,39,532,2,0,280,6,781,26
30,123,1388,518,6,36,820,1,1,1978,38,4253,44
33,166,1639,1113,1,37,1157,1,1,1264,29,4515,51
45,64,2640,196,1,32,1690,1,0,412,6,1196,59
45,338,2767,121,1,25,1814,2,0,15,23,3066,46
39,391,2328,421,1,39,490,2,1,2508,7,2862,32
45,338,2744,124,1,26,1799,2,0,1290,29,2492,37
16,362,1012,260,5,34,1483,2,1,2343,29,2144,14
54,392,3232,210,1,28,1949,2,1,1513,4,2569,21
41,370,2525,470,1,38,859,2,1,1574,29,3823,38
16,324,1004,867,5,40,6,2,1,999,7,4765,61
33,15,1460,237,1,26,1633,2,0,1452,7,3213,35
45,80,2660,622,5,39,417,1,1,2054,7,1493,1
54,514,3318,674,1,34,1725,1,1,2261,44,4466,53
16,362,1008,148,1,30,47,2,0,655,38,1536,4
26,399,1270,304,5,39,329,2,1,1508,29,4549,56
16,362,1011,375,1,37,1380,2,1,2707,38,450,3
8,105,568,456,1,40,2,2,1,1601,49,4715,55
3,54,49,435,1,35,844,2,1,1524,2,1690,10
39,14,2093,248,1,34,1054,2,0,1902,20,3553,30
3,415,284,1045,1,37,1477,1,1,865,32,1774,2
37,555,1879,701,1,37,741,1,1,1107,7,2361,27
6,88,486,54,5,26,1525,2,0,1429,29,1047,52
3,410,244,649,5,35,1234,1,1,1731,29,3769,32
45,338,2788,53,5,21,1851,2,0,605,1,2971,30
26,139,1257,373,1,36,1184,2,1,2142,29,1801,6
33,154,1554,583,1,35,1353,2,0,591,29,316,27
53,441,3011,864,6,39,499,1,1,1593,29,1957,4
33,150,1478,711,5,38,711,1,1,1972,31,2874,33
45,84,2674,703,5,39,591,2,1,2630,7,2727,16
15,38,783,307,5,37,925,2,1,2486,6,4824,58
38,582,2084,32,1,23,1969,2,1,1582,7,2864,39
32,343,1432,289,5,31,1781,2,0,627,29,2066,21
3,57,134,532,1,35,1465,2,0,1473,18,3402,39
15,36,769,308,5,37,944,2,1,2132,36,3085,21
39,28,2216,490,5,37,654,2,0,465,31,4021,43
41,370,2581,583,1,38,801,1,0,640,7,790,12
41,331,2513,58,1,23,1509,2,0,1914,44,2085,13
6,88,487,139,5,31,1108,2,1,966,29,3648,36
48,69,2881,228,1,30,1404,2,1,1971,29,1447,2
8,116,656,961,7,40,2,1,1,1849,28,2481,19
5,470,339,514,1,36,1285,1,1,2475,29,1250,1
39,10,2100,499,5,36,721,2,1,2060,46,3518,54
32,127,1430,297,1,30,1600,2,0,253,9,1281,8
21,414,1196,470,1,34,1543,1,1,1966,7,2998,63
3,57,160,326,1,33,1825,2,0,1752,38,834,3
54,272,3153,385,1,33,1477,2,1,1173,30,845,32
54,272,3142,960,5,39,319,1,1,2421,7,3460,49
38,302,2035,278,1,37,1383,2,1,2847,7,1995,22
3,57,121,155,1,23,1746,2,0,278,14,4721,55
33,162,1626,1048,1,39,225,1,1,985,6,3309,38
41,312,2468,651,1,40,1,2,1,813,29,1833,11
16,243,891,452,5,39,252,2,1,1996,2,2538,22
5,561,470,764,5,31,1643,2,1,1552,30,2343,38
37,417,1850,196,5,27,1843,2,0,1452,29,268,6
29,435,1358,860,1,38,801,2,1,780,29,726,7
39,42,2289,297,1,32,1383,1,0,140,38,1590,0
54,400,3243,48,1,24,1943,2,0,477,29,4696,53
24,569,1225,321,1,29,1865,1,1,1274,47,3933,60
5,561,462,125,1,23,2056,1,0,12,4,228,3
1,491,35,553,5,8,1690,2,0,1753,4,199,20
33,151,1502,600,1,36,685,1,1,2473,10,3107,27
5,474,409,340,1,28,1965,2,0,1682,16,2937,29
38,179,1949,260,1,36,894,2,1,1370,29,4622,55
41,370,2570,294,1,36,1732,1,1,1006,29,3892,34
41,176,2411,60,1,27,1600,2,0,1649,7,1370,61
54,400,3265,398,5,40,356,2,1,2406,7,3482,32
39,14,2168,385,5,39,572,2,1,1013,27,4089,42
33,152,1510,55,1,22,65,2,0,240,26,4652,53
3,590,310,1118,2,39,345,1,1,2033,25,4435,50
20,599,1190,247,1,32,1690,2,1,2809,7,832,13
33,549,1457,90,1,18,2093,2,0,641,7,1496,62
37,356,1813,329,1,37,650,2,1,2584,31,3889,47
8,106,562,564,1,38,553,2,1,2390,29,1106,4
33,154,1552,530,1,35,1591,2,1,1377,29,4222,52
41,331,2507,105,1,28,1926,2,0,1424,48,2445,38
41,175,2435,519,5,40,92,2,1,2112,8,4245,42
18,122,1086,939,5,40,311,1,1,2127,40,4953,62
38,200,2001,473,5,39,319,2,1,2064,2,1096,0
37,303,1793,258,5,30,1491,2,1,1982,46,1635,24
15,38,786,355,5,39,478,2,1,1958,29,2950,20
3,427,290,971,5,28,1682,2,1,917,38,1041,7
8,574,709,59,1,24,1811,2,1,2488,44,3617,29
15,97,766,90,1,27,1943,2,0,146,29,24,30
37,371,1822,111,5,27,1651,2,1,811,46,4886,60
54,528,3369,137,1,29,2097,2,1,2615,32,4510,55
3,413,273,938,1,37,1119,1,1,2687,38,2776,17
8,92,534,398,1,37,876,2,1,1948,18,2834,19
15,365,823,20,1,20,2031,2,0,655,38,3640,63
8,308,687,261,1,28,1607,2,0,696,31,4531,63
29,436,1371,1122,1,38,636,1,1,2527,25,3728,55
33,493,1694,485,1,33,1795,2,1,2846,29,3372,48
3,56,74,107,5,24,1820,2,0,1682,29,172,20
26,497,1305,506,5,38,398,2,1,2520,44,4935,61
26,404,1275,790,5,39,202,2,1,1508,29,3218,49
41,466,2603,583,5,37,533,2,0,484,29,3724,34
24,237,1214,1067,1,38,317,1,1,2453,32,4462,52
15,251,818,210,1,31,1939,2,0,349,43,3289,43
3,56,62,779,5,38,488,2,1,2049,27,2194,16
39,28,2223,321,1,37,1354,2,1,928,7,3236,25
45,80,2663,682,5,40,11,2,1,2573,28,4907,61
13,205,746,653,5,36,875,2,1,2473,2,3990,56
39,14,2168,346,5,39,664,2,1,1014,44,3691,32
44,51,2630,114,5,25,1694,1,0,795,25,349,1
46,241,2809,254,5,37,587,2,1,2692,44,4345,44
20,506,1146,570,1,37,1157,2,0,1760,29,634,12
39,37,2258,326,1,35,1561,1,1,2538,29,4003,41
32,126,1427,643,1,33,1379,1,1,2805,8,4589,50
33,549,1702,553,1,36,1248,2,1,1228,21,4109,41
5,474,424,210,5,8,1882,2,0,75,8,3793,32
18,122,1083,449,1,35,1450,2,1,2476,16,2927,47
15,408,831,86,5,21,1100,2,1,1092,10,777,29
40,389,2369,1019,1,34,1137,1,1,1172,17,4745,58
45,338,2773,214,1,28,1401,2,0,1771,42,2238,53
3,57,122,797,1,37,903,1,1,1065,44,850,9
8,112,638,487,5,36,1066,1,1,2142,29,2896,20
8,277,677,175,5,31,1643,2,1,2152,29,4659,51
39,13,2140,148,5,31,1100,2,1,1536,28,2286,46
38,83,1941,326,1,28,337,2,0,352,29,1060,22
35,195,1721,296,1,32,1545,2,0,1673,29,656,50
33,167,1644,520,1,31,1922,1,1,1467,29,2376,35
48,443,2886,261,1,25,1985,2,0,764,21,816,36
5,468,314,177,1,25,1947,2,0,1896,33,692,61
3,57,42,53,1,21,1958,2,0,116,15,2695,25
33,154,1560,838,1,35,1178,1,1,2140,4,4944,62
3,56,94,717,7,35,1076,1,1,1574,29,4807,58
8,105,554,130,5,26,1633,2,1,1231,25,2324,23
3,60,220,860,1,34,1682,1,1,956,8,2308,10
37,349,1809,87,5,23,1509,2,0,1825,0,182,30
15,40,795,555,1,38,977,2,1,1960,0,3443,31
30,297,1393,210,1,30,1835,2,0,777,29,1543,61
33,152,1526,278,1,28,1971,1,1,2649,44,3499,41
38,83,1909,612,1,40,9,2,1,2834,7,2600,15
5,472,361,518,1,36,1650,2,1,1966,7,3234,42
3,57,149,862,1,37,1629,1,1,893,29,743,44
38,543,1890,3,1,23,1904,2,0,1783,17,4750,57
18,149,1089,155,5,21,1976,2,0,588,7,1776,49
33,161,1620,727,1,36,1308,1,1,1145,45,1221,7
8,92,518,50,1,26,1956,2,0,188,14,973,9
16,362,1027,342,1,35,1781,2,1,1961,29,591,1
33,493,1696,841,1,37,959,2,0,666,41,3115,22
5,472,355,77,5,21,1723,2,0,613,49,319,11
39,28,2230,294,1,37,1477,2,1,2327,12,4680,56
16,247,911,132,1,27,1820,2,0,1804,38,4912,61
55,451,3385,177,1,31,1857,2,1,2116,23,1359,38
38,129,1947,421,5,36,1318,1,1,2476,29,2508,19
18,149,1096,152,1,26,1817,2,0,778,39,4195,49
8,111,611,352,5,37,532,1,1,1518,7,2790,32
1,262,22,305,5,26,1203,2,0,1807,48,104,17
54,519,3346,114,1,24,1944,2,0,771,3,2122,34
45,338,2764,499,1,39,493,2,1,2063,29,1829,21
55,564,3434,1020,5,40,9,1,1,1112,48,1055,6
41,137,2385,443,5,38,771,2,1,1161,44,1514,3
38,191,1890,151,5,31,1157,2,0,474,48,622,24
3,60,202,783,1,35,386,1,1,888,7,2255,22
54,519,3034,224,1,30,1750,2,0,1452,29,4100,49
15,36,767,124,1,28,1820,2,0,566,44,4306,49
45,338,2790,50,1,22,2055,2,0,1279,0,3632,47
40,344,2367,1029,1,36,946,1,1,2278,34,1566,50
39,42,2301,753,1,40,2,2,1,1849,33,4554,51
41,370,2576,39,1,23,1960,2,0,407,30,1321,14
33,549,1711,819,1,39,608,2,1,1030,7,2513,15
40,142,2362,275,5,25,1943,1,1,825,29,4931,60
54,400,3246,54,5,25,1157,2,0,1473,2,3966,51
3,54,51,437,1,38,669,2,1,2557,25,3967,37
54,514,3314,473,1,33,1477,2,1,974,7,3650,37
53,189,2986,164,1,25,1940,2,1,811,46,2007,11
33,152,1512,168,1,27,2098,1,0,135,32,1464,18
5,468,324,373,1,32,1430,2,1,1246,25,3333,46
26,492,1300,598,1,37,946,2,1,2040,5,4227,55
8,109,516,114,5,26,1157,1,0,1809,2,3869,57
16,324,1007,872,5,41,0,2,1,1989,9,4355,63
54,464,3293,490,5,36,1040,2,1,2820,29,4231,62
8,575,717,37,1,22,1849,2,0,626,7,1333,19
54,295,3174,939,2,40,78,1,1,2557,25,3408,37
29,435,1358,921,1,37,1157,1,1,915,0,3367,25
26,567,1311,920,7,40,1,1,1,2678,7,3561,32
38,83,1897,54,5,23,1753,2,0,598,14,233,1
35,342,1735,676,5,39,278,1,0,499,26,1300,8
54,366,3185,485,1,28,1844,2,1,2769,7,2970,34
